from_id,to_id,travel_time,routes,board_stops,alight_stops,ride_times,access_time,egress_time,transfer_time,wait_times,total_time,n_iterations
4228,14995,73.0,"['C19', 'L1', 'L2R', '506']","['PC806', '58', '44', 'PA450']","['PC178', '44', '70', 'PA452']","[29.6, 18.3, 2.6, 2.8]",0.4,4.6,6.7,"[3.8, 1.4, 1.7, 2.7]",74.7,1
4229,14995,47.0,"['L4R', 'L5R', '506e']","['95', '98', 'PD564']","['98', '35', 'PA452']","[3.5, 14.1, 12.0]",5.9,4.6,3.2,"[3.8, 1.3, 2.0]",50.3,2
4230,14995,75.0,"['C19', '225', 'L1', '507']","['PC240', 'PC115', '40', 'PA335']","['PC115', 'PC1067', '38', 'PA433']","[5.6, 9.3, 24.1, 6.8]",17.1,3.4,3.1,"[1.2, 1.2, 1.1, 1.0]",73.9,1
4231,14995,,[],[],[],[],,,,[],,
4232,14995,67.0,"['C28', '225', 'L1', 'L2R', '509']","['PC240', 'PC293', '40', '44', 'PA450']","['PC293', 'PC1067', '44', '70', 'PA452']","[6.8, 7.9, 21.5, 2.6, 3.0]",7.1,4.6,2.6,"[2.1, 1.1, 1.8, 3.0, 1.0]",65.2,1
4233,14995,60.0,"['314', 'B07', 'L3', 'L2R', '506v']","['PB634', 'PB416', '108', '12', 'PA450']","['PB416', 'PB1986', '12', '70', 'PA452']","[8.3, 7.4, 11.4, 6.8, 3.3]",3.7,4.6,4.2,"[4.9, 1.0, 2.3, 3.9, 1.5]",63.2,1
4234,14995,70.0,"['C14', 'L1', '507']","['PC1078', '27', 'PA335']","['PC617', '38', 'PA433']","[16.6, 19.1, 6.8]",12.4,3.4,6.2,"[2.8, 1.0, 1.8]",70.1,3
4235,14995,77.0,"['C22', 'L1', 'L2R', '506']","['PC1120', '27', '44', 'PA450']","['PC906', '44', '70', 'PA452']","[9.1, 16.5, 2.6, 2.8]",22.2,4.6,6.1,"[2.5, 2.4, 2.7, 2.3]",73.7,1
4236,14995,73.0,"['C28', '225', 'L1', 'L2R', '506e']","['PC240', 'PC115', '40', '44', 'PA450']","['PC115', 'PC1067', '44', '70', 'PA452']","[5.6, 10.5, 21.5, 2.6, 2.4]",12.1,4.6,2.6,"[1.1, 1.2, 1.3, 1.7, 1.7]",69.0,1
4237,14995,40.0,"['L1', '121']","['32', 'PA273']","['83', 'PA276']","[15.3, 4.3]",9.6,4.3,5.8,"[1.3, 1.0]",41.7,1
4238,14995,52.0,"['C22', 'L1', 'L2R', '507']","['PC68', '27', '44', 'PA450']","['PC906', '44', '70', 'PA322']","[5.3, 16.5, 2.6, 3.6]",4.9,3.3,6.1,"[1.5, 2.0, 2.8, 2.0]",50.5,4
4239,14995,49.0,"['405', 'L1', 'L2R', '506']","['PC266', '57', '44', 'PA450']","['PC192', '44', '70', 'PA452']","[12.3, 8.6, 2.6, 3.0]",5.0,4.6,3.1,"[2.7, 1.5, 2.8, 1.3]",47.4,1
4240,14995,64.0,"['C10e', 'L1', 'L2R', '506v']","['PC1094', '93', '44', 'PA450']","['PC1220', '44', '70', 'PA452']","[22.4, 12.6, 2.6, 3.3]",1.9,4.6,5.6,"[3.4, 2.5, 2.5, 2.5]",63.9,5
4241,14995,61.0,"['C14', 'L1', 'L2R', '506e']","['PC944', '27', '44', 'PA450']","['PC617', '44', '70', 'PA452']","[13.3, 16.5, 2.6, 2.6]",6.4,4.6,5.7,"[3.8, 1.5, 3.2, 2.3]",62.5,4
4242,14995,50.0,"['216', 'L3', '506']","['PC109', '24', 'PA446']","['PD187', '116', 'PA452']","[12.2, 11.7, 8.0]",2.3,4.6,3.3,"[4.4, 1.4, 2.7]",50.6,19
4243,14995,72.0,"['C10e', 'L1', 'L2R', '506']","['PC774', '93', '44', 'PA450']","['PC1220', '44', '70', 'PA452']","[19.1, 12.6, 2.6, 3.0]",17.4,4.6,5.6,"[1.4, 1.3, 2.0, 2.3]",72.0,1
4244,14995,94.0,"['C14', '216', 'L1', '119']","['PC1071', 'PC102', '58', 'PA273']","['PC102', 'PC105', '83', 'PA276']","[13.3, 4.6, 19.6, 4.2]",35.9,4.3,10.3,"[3.0, 1.4, 1.4, 1.5]",99.4,1
4245,14995,72.0,"['C01c', '225', 'L1', '507']","['PC614', 'PC115', '40', 'PA335']","['PC115', 'PC1067', '38', 'PA433']","[13.1, 10.5, 24.1, 6.8]",4.5,3.4,3.1,"[4.5, 1.3, 1.8, 2.1]",75.3,1
4246,14995,58.0,"['C22', 'L1', 'L5V', '121']","['PC66', '27', '6', 'PA724']","['PC906', '6', '78', 'PA276']","[7.0, 10.4, 6.3, 8.3]",8.1,4.3,5.5,"[3.3, 1.2, 1.0, 1.1]",56.7,1
4247,14995,63.0,"['C14', '417e', 'L1', 'L2R', '506e']","['PC1074', 'PC103', '58', '44', 'PA450']","['PC103', 'PC105', '44', '70', 'PA452']","[8.1, 1.6, 18.3, 2.6, 2.6]",6.8,4.6,5.8,"[2.0, 1.8, 1.1, 2.0, 2.0]",59.4,1
4248,14995,67.0,"['C27', 'L1', 'L2R', '506']","['PC1265', '40', '44', 'PA450']","['PC1064', '44', '70', 'PA452']","[11.3, 21.5, 2.6, 2.8]",13.9,4.6,2.8,"[2.4, 2.6, 2.7, 2.0]",69.3,2
4249,14995,,[],[],[],[],,,,[],,
4250,14995,31.0,"['L1', 'L2R', '509']","['32', '44', 'PA450']","['44', '70', 'PA452']","[14.0, 2.6, 3.3]",0.2,4.6,1.3,"[1.3, 2.8, 1.8]",31.8,4
4251,14995,61.0,"['411', 'L1', 'L2R', '506v']","['PC334', '74', '44', 'PA450']","['PC203', '44', '70', 'PA452']","[22.9, 9.9, 2.6, 3.3]",6.1,4.6,2.1,"[2.6, 2.1, 2.8, 2.5]",61.3,2
4252,14995,,[],[],[],[],,,,[],,
4253,14995,39.0,"['L1', 'L2R', '509']","['32', '44', 'PA450']","['44', '70', 'PA452']","[14.0, 2.6, 3.3]",7.8,4.6,1.3,"[1.3, 2.8, 1.1]",38.8,4
4254,14995,71.0,"['406c', '225', 'L1', 'L2R', '506e']","['PC240', 'PC293', '40', '44', 'PA450']","['PC293', 'PC1067', '44', '70', 'PA452']","[6.7, 9.0, 21.5, 2.6, 2.6]",11.0,4.6,2.6,"[3.4, 1.1, 1.8, 1.3, 2.1]",70.3,1
4255,14995,58.0,"['C22', 'L1', '119']","['PC760', '27', 'PA273']","['PC906', '83', 'PA276']","[15.9, 17.8, 4.2]",1.0,4.3,10.6,"[4.9, 1.3, 1.6]",61.7,1
4256,14995,31.0,"['L1', 'L2R', '509']","['32', '44', 'PA450']","['44', '70', 'PA452']","[14.0, 2.6, 3.3]",0.2,4.6,1.3,"[1.5, 3.0, 2.5]",32.9,1
4257,14995,66.0,"['C15', 'C16', 'L1', 'L2R', '506']","['PC1056', 'PC244', '40', '44', 'PA450']","['PC891', 'PC1067', '44', '70', 'PA452']","[2.1, 14.4, 21.5, 2.6, 3.0]",0.9,4.6,6.4,"[2.1, 3.3, 1.5, 2.7, 1.7]",66.9,2
4258,14995,79.0,"['C01c', 'L1', 'L2R', '509']","['PC733', '58', '44', 'PA450']","['PC177', '44', '70', 'PA452']","[31.4, 18.3, 2.6, 3.3]",3.3,4.6,8.2,"[1.6, 2.2, 1.8, 1.5]",78.7,1
4259,14995,76.0,"['C28', 'L1', 'L2R', '506v']","['PC780', '58', '44', 'PA450']","['PC178', '44', '70', 'PA452']","[27.3, 18.3, 2.6, 2.9]",5.7,4.6,6.7,"[7.4, 1.3, 2.6, 2.6]",81.9,1
4260,14995,61.0,"['405c', 'L1', 'L2R', '506v']","['PC264', '74', '44', 'PA450']","['PC190', '44', '70', 'PA452']","[15.6, 9.9, 2.6, 3.3]",17.4,4.6,2.8,"[1.1, 1.2, 3.3, 1.7]",63.6,1
4261,14995,61.0,"['C14', 'L1', 'L2R', '506e']","['PC944', '27', '44', 'PA450']","['PC617', '44', '70', 'PA452']","[13.3, 16.5, 2.6, 2.6]",6.4,4.6,5.7,"[1.5, 1.3, 1.0, 1.2]",56.8,1
4262,14995,73.0,"['406c', 'C13', 'L1', 'L2R', '506e']","['PC778', 'PC615', '40', '44', 'PA450']","['PC615', 'PC1067', '44', '70', 'PA452']","[9.6, 22.7, 21.5, 2.6, 2.4]",0.1,4.6,2.6,"[1.4, 2.0, 2.3, 2.7, 3.3]",77.8,1
4263,14995,57.0,"['108', 'L5V', 'L6', 'L2R', '506e']","['PE1383', '65', '61', '29', 'PA450']","['PD904', '61', '29', '70', 'PA452']","[14.6, 7.5, 4.0, 1.6, 2.6]",9.8,4.6,3.9,"[1.5, 1.7, 1.5, 2.3, 1.7]",57.2,1
4264,14995,64.0,"['C10e', 'L1', 'L2R', '506v']","['PC1094', '93', '44', 'PA450']","['PC1220', '44', '70', 'PA452']","[22.4, 12.6, 2.6, 3.3]",1.9,4.6,5.6,"[5.7, 1.2, 1.7, 2.0]",63.6,4
4265,14995,85.0,"['C17', 'C10e', 'L1', 'L2R', '507']","['PC956', 'PC769', '93', '44', 'PA450']","['PC371', 'PC1220', '44', '70', 'PA322']","[11.3, 22.1, 12.6, 2.6, 3.4]",11.0,3.3,7.5,"[3.6, 2.8, 1.7, 2.4, 3.1]",87.3,1
4266,14995,86.0,"['C01c', 'L1', 'L2R', '509']","['PC1304', '58', '44', 'PA450']","['PC177', '44', '70', 'PA452']","[27.5, 18.3, 2.6, 3.0]",16.9,4.6,8.2,"[3.9, 1.0, 1.1, 3.0]",90.2,1
4267,14995,44.0,"['L1', 'L2R', '506v']","['3', '44', 'PA450']","['44', '70', 'PA452']","[15.2, 2.6, 3.3]",11.7,4.6,1.3,"[2.0, 2.6, 1.3]",44.6,5
4268,14995,,[],[],[],[],,,,[],,
4269,14995,45.0,"['C14', '421', 'L1', '507']","['PC950', 'PC181', '3', 'PA335']","['PC181', 'PC184', '38', 'PA433']","[2.7, 4.1, 17.8, 6.8]",0.7,3.4,2.4,"[2.2, 1.1, 1.5, 1.9]",44.6,1
4270,14995,,[],[],[],[],,,,[],,
4271,14995,70.0,"['C37', 'L1', 'L2R', '507']","['PC1276', '40', '44', 'PA450']","['PC1064', '44', '70', 'PA322']","[18.4, 21.5, 2.6, 3.4]",6.2,3.3,2.8,"[4.9, 1.1, 2.7, 2.8]",69.7,2
4272,14995,61.0,"['C03', 'C22', 'L1', 'L2R', '507']","['PC1255', 'PC66', '27', '44', 'PA450']","['PC1229', 'PC906', '44', '70', 'PA322']","[4.0, 7.0, 16.5, 2.6, 3.6]",8.6,3.3,8.4,"[1.1, 1.6, 1.8, 2.0, 2.5]",63.0,1
4273,14995,85.0,"['B20', '110', 'L5R', 'L2R', '509']","['PB1517', 'PB98', '73', '4', 'PA450']","['PB788', 'PJ69', '4', '70', 'PA452']","[7.7, 20.7, 12.0, 4.4, 3.0]",19.1,4.6,4.6,"[1.8, 1.4, 2.3, 2.7, 1.9]",86.3,1
4274,14995,58.0,"['C02', 'L1', '507']","['PC1048', '40', 'PA335']","['PC121', '38', 'PA433']","[11.5, 24.1, 6.8]",0.8,3.4,3.8,"[4.3, 2.4, 2.3]",59.3,5
4275,14995,51.0,"['L1', '507']","['58', 'PA335']","['38', 'PA433']","[20.9, 6.8]",18.5,3.4,1.8,"[1.2, 1.5]",54.0,1
4276,14995,39.0,"['L1', 'L2R', '506']","['58', '44', 'PA450']","['44', '70', 'PA452']","[18.3, 2.6, 3.0]",3.4,4.6,1.3,"[1.1, 1.6, 3.3]",39.1,11
4277,14995,74.0,"['C19', 'L1', 'L2R', '506']","['PC806', '58', '44', 'PA450']","['PC178', '44', '70', 'PA452']","[29.6, 18.3, 2.6, 2.8]",0.4,4.6,6.7,"[3.1, 1.5, 1.4, 1.0]",72.1,1
4278,14995,53.0,"['401', 'L1', 'L2R', '506']","['PC166', '33', '44', 'PA450']","['PC167', '44', '70', 'PA452']","[1.9, 20.0, 2.6, 3.0]",11.0,4.6,1.9,"[1.4, 2.6, 1.7, 1.1]",51.8,1
4279,14995,73.0,"['406c', 'L1', 'L2R', '506e']","['PC780', '58', '44', 'PA450']","['PC178', '44', '70', 'PA452']","[26.5, 18.3, 2.6, 2.6]",1.5,4.6,6.7,"[2.2, 1.9, 3.3, 1.1]",71.2,1
4280,14995,39.0,"['L1', '507']","['32', 'PA335']","['38', 'PA433']","[16.6, 6.8]",7.8,3.4,1.8,"[1.8, 2.0]",40.1,10
4281,14995,67.0,"['322', 'L5R', '506e']","['PE544', '42', 'PD564']","['PE1282', '35', 'PA452']","[21.5, 12.7, 11.2]",5.3,4.6,7.2,"[2.1, 2.3, 2.0]",68.8,1
4282,14995,87.0,"['C16', 'L1', '507']","['PC870', '40', 'PA335']","['PC1067', '38', 'PA433']","[40.3, 24.1, 6.8]",2.7,3.4,3.1,"[5.6, 1.2, 1.5]",88.7,2
4283,14995,,[],[],[],[],,,,[],,
4284,14995,47.0,"['C07', 'L1', '119']","['PC103', '58', 'PA273']","['PC105', '83', 'PA276']","[2.6, 19.6, 4.3]",2.0,4.3,10.3,"[2.3, 1.2, 1.7]",48.3,1
4285,14995,39.0,"['L1', 'L2R', '509']","['40', '44', 'PA450']","['44', '70', 'PA452']","[21.5, 2.6, 3.3]",0.6,4.6,1.3,"[1.2, 2.5, 1.6]",39.1,6
4286,14995,73.0,"['C17', 'C10e', 'L1', 'L2R', '506e']","['PC956', 'PC772', '93', '44', 'PA450']","['PC792', 'PC1220', '44', '70', 'PA452']","[9.2, 20.7, 12.6, 2.6, 2.6]",0.3,4.6,7.0,"[3.8, 1.6, 2.3, 1.8, 2.1]",71.2,1
4287,14995,58.0,"['C02c', 'C09', 'L1', '507']","['PC1048', 'PC1020', '40', 'PA335']","['PC1020', 'PC1064', '38', 'PA433']","[9.7, 1.9, 24.1, 6.8]",0.8,3.4,3.3,"[1.5, 1.7, 1.8, 3.1]",58.1,1
4288,14995,48.0,"['503', 'L4V', 'L1', 'L2R', '506v']","['PC550', '17', '93', '44', 'PA450']","['PC557', '93', '44', '70', 'PA452']","[10.8, 2.8, 12.6, 2.6, 3.3]",1.6,4.6,2.7,"[2.8, 1.3, 1.2, 1.5, 1.8]",49.5,1
4289,14995,62.0,"['C14', 'L1', 'L2R', '506e']","['PC944', '27', '44', 'PA450']","['PC617', '44', '70', 'PA452']","[13.3, 16.5, 2.6, 2.6]",6.4,4.6,5.7,"[5.4, 1.1, 1.8, 1.5]",61.5,3
4290,14995,85.0,"['C01', 'C13', 'L1', '119']","['PC612', 'PC1304', '40', 'PA273']","['PC1304', 'PC1067', '83', 'PA276']","[1.4, 25.0, 22.9, 4.2]",12.0,4.3,7.1,"[2.3, 1.2, 2.1, 1.5]",84.1,1
4291,14995,72.0,"['C11', 'C03c', 'L1', 'L5V', '121']","['PC246', 'PC658', '40', '6', 'PA724']","['PC658', 'PC1067', '6', '78', 'PA276']","[4.3, 12.5, 15.5, 6.3, 8.3]",8.8,4.3,2.0,"[3.6, 3.7, 2.2, 1.8, 1.2]",74.3,1
4292,14995,57.0,"['712', 'L4R', 'L4A', 'L2R', '509']","['PE30', '55', '99', '39', 'PA450']","['PD85', '99', '39', '70', 'PA452']","[5.2, 2.0, 10.4, 14.0, 3.0]",7.8,4.6,3.3,"[2.8, 2.1, 2.0, 2.8, 3.1]",63.1,1
4293,14995,74.0,"['C19', 'L1', '121']","['PC806', '58', 'PA273']","['PC178', '83', 'PA276']","[29.6, 19.6, 4.2]",0.4,4.3,11.3,"[6.4, 2.0, 1.0]",78.9,1
4294,14995,87.0,"['C13', 'L1', 'L2R', '507']","['PC921', '40', '44', 'PA450']","['PC1067', '44', '70', 'PA322']","[39.8, 21.5, 2.6, 3.6]",3.7,3.3,2.6,"[7.4, 1.1, 2.2, 2.5]",90.3,1
4295,14995,63.0,"['G07', 'MTN', 'L6', 'L2R', '506e']","['PG786', 'PT0216', '102', '29', 'PA450']","['PG26', 'PT0212', '29', '70', 'PA452']","[15.5, 11.7, 4.6, 1.6, 2.6]",2.2,4.6,7.0,"[1.6, 1.8, 2.5, 2.3, 1.3]",59.3,1
4296,14995,41.0,"['L1', 'L2R', '509']","['93', '44', 'PA450']","['44', '70', 'PA452']","[12.6, 2.6, 3.0]",10.7,4.6,1.3,"[1.0, 1.8, 1.1]",38.7,1
4297,14995,73.0,"['C19', 'L1', 'L2R', '506']","['PC806', '58', '44', 'PA450']","['PC178', '44', '70', 'PA452']","[29.6, 18.3, 2.6, 2.8]",0.4,4.6,6.7,"[2.1, 2.6, 1.5, 1.5]",72.8,1
4298,14995,94.0,"['C14', 'L1', 'L2R', '506']","['PC1078', '27', '44', 'PA450']","['PC617', '44', '70', 'PA452']","[16.6, 16.5, 2.6, 2.8]",39.2,4.6,5.7,"[2.8, 2.3, 1.7, 2.5]",97.2,1
4299,14995,60.0,"['B13', 'L3', 'L2R', '506e']","['PB467', '108', '12', 'PA450']","['PB1000', '12', '70', 'PA452']","[10.9, 11.4, 6.8, 2.6]",7.2,4.6,8.7,"[2.8, 2.4, 1.1, 1.6]",59.8,2
4300,14995,35.0,"['L1', '121']","['32', 'PA273']","['83', 'PA276']","[15.3, 4.3]",4.2,4.3,5.8,"[1.5, 2.5]",37.9,1
4301,14995,70.0,"['C14', 'L1', '507']","['PC1078', '27', 'PA335']","['PC617', '38', 'PA433']","[16.6, 19.1, 6.8]",12.4,3.4,6.2,"[4.9, 1.2, 2.4]",73.0,8
4302,14995,49.0,"['C14', 'L1', '507']","['PC951', '27', 'PA335']","['PC617', '38', 'PA433']","[3.1, 19.1, 6.8]",4.3,3.4,6.2,"[2.2, 1.3, 1.9]",48.2,2
4303,14995,41.0,"['L1', 'L2R', '506']","['58', '44', 'PA450']","['44', '70', 'PA452']","[18.3, 2.6, 3.0]",4.9,4.6,1.3,"[1.2, 1.4, 4.1]",41.3,21
4304,14995,77.0,"['C16', 'L1', 'L2R', '507']","['PC437', '40', '44', 'PA450']","['PC1067', '44', '70', 'PA322']","[32.8, 21.5, 2.6, 3.6]",2.4,3.3,2.6,"[1.1, 1.6, 1.5, 3.4]",76.5,5
4305,14995,84.0,"['C28', 'C10e', 'L1', 'L2R', '507']","['PC786', 'PC773', '93', '44', 'PA450']","['PC791', 'PC1220', '44', '70', 'PA322']","[6.3, 20.1, 12.6, 2.6, 3.6]",14.7,3.3,6.9,"[3.9, 2.1, 1.5, 1.2, 1.4]",80.2,2
4306,14995,36.0,"['L1', '119']","['3', 'PA273']","['83', 'PA276']","[16.6, 4.3]",3.9,4.3,5.8,"[2.6, 1.5]",39.0,1
4307,14995,31.0,"['L1', 'L2R', '509']","['32', '44', 'PA450']","['44', '70', 'PA452']","[14.0, 2.6, 3.3]",0.2,4.6,1.3,"[1.4, 1.6, 2.4]",31.3,5
4308,14995,40.0,"['L1', '121']","['32', 'PA273']","['83', 'PA276']","[15.3, 4.2]",8.6,4.3,5.8,"[1.6, 1.9]",41.8,2
4309,14995,73.0,"['C19', '225', 'L1', 'L2R', '507']","['PC241', 'PC115', '40', '44', 'PA450']","['PC115', 'PC1067', '44', '70', 'PA322']","[4.6, 9.3, 21.5, 2.6, 3.6]",14.2,3.3,2.6,"[2.1, 2.4, 1.3, 1.8, 2.3]",71.4,1
4310,14995,43.0,"['L1', 'L2R', '506v']","['58', '44', 'PA450']","['44', '70', 'PA452']","[18.3, 2.6, 3.3]",7.4,4.6,1.3,"[2.6, 1.1, 3.5]",44.7,4
4311,14995,61.0,"['C03', 'C22', 'L1', 'L2R', '506']","['PC1131', 'PC67', '27', '44', 'PA450']","['PC67', 'PC906', '44', '70', 'PA452']","[3.8, 6.2, 16.5, 2.6, 3.0]",2.5,4.6,6.1,"[4.8, 1.4, 1.0, 1.5, 2.7]",56.8,1
4312,14995,,[],[],[],[],,,,[],,
4313,14995,63.0,"['430', 'L1', 'L2R', '507']","['PC244', '58', '44', 'PA450']","['PC177', '44', '70', 'PA322']","[14.7, 18.3, 2.6, 3.6]",5.9,3.3,8.2,"[4.3, 1.1, 1.4, 2.4]",65.8,1
4314,14995,41.0,"['L1', 'L2R', '506v']","['32', '44', 'PA450']","['44', '70', 'PA452']","[14.0, 2.6, 3.3]",9.9,4.6,1.3,"[1.2, 2.8, 1.5]",41.2,6
4315,14995,75.0,"['C13', 'L1', 'L2R', '506']","['PC240', '40', '44', 'PA450']","['PC1067', '44', '70', 'PA452']","[17.2, 21.5, 2.6, 3.0]",17.1,4.6,2.6,"[1.8, 2.0, 3.1, 1.1]",76.6,2
4316,14995,52.0,"['C22', 'L1', 'L2R', '506']","['PC70', '27', '44', 'PA450']","['PC906', '44', '70', 'PA452']","[3.8, 16.5, 2.6, 2.8]",10.2,4.6,6.1,"[1.3, 2.2, 3.5, 2.2]",55.7,1
4317,14995,74.0,"['C10e', 'L1', 'L2R', '509']","['PC771', '93', '44', 'PA450']","['PC1220', '44', '70', 'PA452']","[21.1, 12.6, 2.6, 3.0]",16.0,4.6,5.6,"[1.2, 2.4, 1.3, 1.5]",71.9,1
4318,14995,31.0,"['L1', 'L2R', '509']","['32', '44', 'PA450']","['44', '70', 'PA452']","[14.0, 2.6, 3.3]",0.2,4.6,1.3,"[1.5, 2.4, 1.4]",31.2,2
4319,14995,74.0,"['C17', 'C10e', 'L1', 'L2R', '506e']","['PC956', 'PC769', '93', '44', 'PA450']","['PC371', 'PC1220', '44', '70', 'PA452']","[11.3, 22.1, 12.6, 2.6, 2.6]",0.3,4.6,7.5,"[2.6, 4.6, 1.3, 2.1, 2.2]",76.2,1
4320,14995,21.0,['121'],['PA310'],['PA276'],[9.3],3.0,4.3,0.0,[4.2],20.7,37
4321,14995,52.0,"['C07', 'L1', 'L5V', '121']","['PC93', '58', '6', 'PA724']","['PC1254', '6', '78', 'PA276']","[3.8, 12.2, 6.3, 8.3]",5.5,4.3,4.0,"[6.1, 1.6, 1.0, 1.2]",54.3,1
4322,14995,51.0,"['L1', 'L2R', '509']","['58', '44', 'PA450']","['44', '70', 'PA452']","[18.3, 2.6, 3.3]",15.5,4.6,1.3,"[1.7, 2.8, 1.3]",51.3,2
4323,14995,79.0,"['C10e', 'L1', 'L5V', '121']","['PC1071', '93', '6', 'PA724']","['PC1220', '6', '78', 'PA276']","[16.3, 6.5, 6.3, 8.3]",23.0,4.3,5.1,"[4.1, 2.7, 1.1, 1.6]",79.2,1
4324,14995,57.0,"['C22', 'L1', 'L2R', '506e']","['PC67', '27', '44', 'PA450']","['PC906', '44', '70', 'PA452']","[6.2, 16.5, 2.6, 2.6]",8.1,4.6,6.1,"[1.2, 2.5, 3.8, 2.0]",56.1,6
4325,14995,67.0,"['C22', 'L1', '121']","['PC759', '27', 'PA273']","['PC906', '83', 'PA276']","[17.3, 17.8, 4.3]",10.9,4.3,10.6,"[5.2, 1.6, 1.1]",73.1,1
4326,14995,16.0,['121'],['PA319'],['PA321'],[4.0],2.2,2.7,0.0,[5.3],14.1,3
4327,14995,63.0,"['C07', 'L1', '507']","['PC745', '58', 'PA335']","['PC105', '38', 'PA433']","[11.9, 20.9, 6.8]",12.8,3.4,6.3,"[2.6, 1.6, 3.5]",69.8,1
4328,14995,46.0,"['417e', 'L1', '507']","['PC103', '58', 'PA335']","['PC105', '38', 'PA433']","[1.4, 20.9, 6.8]",2.0,3.4,6.3,"[1.7, 2.5, 1.1]",46.0,1
4329,14995,,[],[],[],[],,,,[],,
4330,14995,60.0,"['435', 'L2R', '506']","['PC65', '5', 'PA450']","['PB121', '70', 'PA452']","[16.7, 16.5, 2.8]",10.9,4.6,8.5,"[1.9, 2.0, 3.0]",66.9,1
4331,14995,79.0,"['C19', 'L1', 'L5V', '121']","['PC804', '58', '6', 'PA724']","['PC178', '6', '78', 'PA276']","[31.8, 12.2, 6.3, 8.3]",3.4,4.3,6.2,"[3.8, 1.2, 1.2, 1.9]",80.6,1
4332,14995,62.0,"['C02', 'L1', 'L2R', '506']","['PC1047', '40', '44', 'PA450']","['PC121', '44', '70', 'PA452']","[13.1, 21.5, 2.6, 3.0]",2.8,4.6,3.3,"[2.2, 2.0, 1.1, 2.2]",58.5,2
4333,14995,66.0,"['C01c', 'C03c', 'L1', 'L2R', '507']","['PC115', 'PC661', '40', '44', 'PA450']","['PC294', 'PC1067', '44', '70', 'PA322']","[3.3, 7.8, 21.5, 2.6, 3.6]",12.8,3.3,4.0,"[1.0, 1.4, 1.0, 2.4, 1.5]",66.3,1
4334,14995,37.0,"['L1', 'L2R', '506v']","['3', '44', 'PA450']","['44', '70', 'PA452']","[15.2, 2.6, 3.3]",4.7,4.6,1.3,"[1.9, 2.1, 1.0]",36.7,3
4335,14995,83.0,"['C37', 'L1', 'L2R', '506e']","['PC1294', '40', '44', 'PA450']","['PC1064', '44', '70', 'PA452']","[19.8, 21.5, 2.6, 2.4]",16.5,4.6,2.8,"[4.0, 1.7, 3.1, 1.4]",80.5,1
4336,14995,67.0,"['C11', 'C03c', 'L1', 'L2R', '507']","['PC246', 'PC658', '40', '44', 'PA450']","['PC658', 'PC1067', '44', '70', 'PA322']","[4.3, 12.5, 21.5, 2.6, 3.6]",4.7,3.3,2.6,"[3.0, 1.3, 1.8, 3.1, 2.0]",66.3,3
4337,14995,77.0,"['C14', '415e', 'L1', 'L5V', '121']","['PC1078', 'PC103', '58', '6', 'PA724']","['PC103', 'PC105', '6', '78', 'PA276']","[10.3, 2.3, 12.2, 6.3, 8.3]",20.0,4.3,5.2,"[4.6, 1.5, 1.3, 1.4, 1.3]",78.9,1
4338,14995,72.0,"['C01c', 'L1', 'L2R', '507']","['PC240', '58', '44', 'PA450']","['PC177', '44', '70', 'PA322']","[18.9, 18.3, 2.6, 3.6]",12.1,3.3,8.2,"[3.6, 1.7, 1.9, 1.3]",75.3,2
4339,14995,,[],[],[],[],,,,[],,
4340,14995,74.0,"['C19', 'L1', 'L2R', '506']","['PC806', '58', '44', 'PA450']","['PC178', '44', '70', 'PA452']","[29.6, 18.3, 2.6, 2.8]",0.4,4.6,6.7,"[7.6, 2.0, 1.1, 1.8]",77.6,2
4341,14995,60.0,"['C14', 'L1', 'L2R', '509']","['PC1075', '27', '44', 'PA450']","['PC617', '44', '70', 'PA452']","[15.0, 16.5, 2.6, 3.0]",2.1,4.6,5.7,"[4.3, 1.5, 1.3, 1.8]",58.4,4
4342,14995,39.0,"['L1', 'L2R', '509']","['32', '44', 'PA450']","['44', '70', 'PA452']","[14.0, 2.6, 3.3]",7.8,4.6,1.3,"[1.1, 3.3, 2.2]",40.1,2
4343,14995,52.0,"['L1', 'L2R', '506e']","['58', '44', 'PA450']","['44', '70', 'PA452']","[18.3, 2.6, 2.6]",20.0,4.6,1.3,"[2.1, 2.0, 2.0]",55.4,1
4344,14995,73.0,"['C14', 'L1', '507']","['PC1078', '27', 'PA335']","['PC617', '38', 'PA433']","[16.6, 19.1, 6.8]",12.4,3.4,6.2,"[7.0, 1.9, 1.5]",74.8,11
4345,14995,60.0,"['B13', 'L3', 'L2R', '506e']","['PB467', '108', '12', 'PA450']","['PB1000', '12', '70', 'PA452']","[10.9, 11.4, 6.8, 2.6]",7.2,4.6,8.7,"[2.5, 2.2, 3.9, 2.5]",63.1,1
4346,14995,63.0,"['C11', 'L1', '121']","['PC897', '27', 'PA273']","['PC906', '83', 'PA276']","[17.5, 17.8, 4.3]",5.7,4.3,10.6,"[3.5, 1.7, 2.2]",67.6,1
4347,14995,,[],[],[],[],,,,[],,
4348,14995,51.0,"['D11', 'L1', '507']","['PC117', '40', 'PA335']","['PC1067', '38', 'PA433']","[6.1, 24.1, 6.8]",5.9,3.4,3.1,"[1.3, 1.3, 3.5]",55.5,1
